epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
248,ReLU,0.176855,0.230579,0.248,0.235547,0.258702,0.246582
249,ReLU,0.176727,0.230575,0.248,0.235547,0.258702,0.246582
250,ReLU,0.176599,0.230562,0.248,0.235547,0.258702,0.246582
251,ReLU,0.17647,0.230583,0.248,0.235547,0.258702,0.246582
252,ReLU,0.176344,0.230543,0.248,0.235547,0.258702,0.246582
253,ReLU,0.176215,0.23059,0.248,0.235547,0.258702,0.246582
254,ReLU,0.176089,0.230576,0.252,0.238346,0.26215,0.249682
255,ReLU,0.175959,0.230577,0.252,0.238346,0.26215,0.249682
256,ReLU,0.175832,0.230573,0.252,0.238346,0.26215,0.249682
257,ReLU,0.175704,0.230611,0.252,0.238346,0.26215,0.249682
258,ReLU,0.175582,0.23058,0.252,0.238346,0.26215,0.249682
259,ReLU,0.175455,0.230604,0.248,0.235112,0.25912,0.246532
260,ReLU,0.17533,0.230595,0.248,0.234668,0.25912,0.246289
261,ReLU,0.175206,0.230638,0.248,0.234668,0.25912,0.246289
262,ReLU,0.175085,0.23062,0.248,0.234668,0.25912,0.246289
263,ReLU,0.174962,0.230618,0.248,0.234668,0.25912,0.246289
264,ReLU,0.174839,0.230626,0.248,0.234526,0.25912,0.24621
265,ReLU,0.174718,0.23064,0.248,0.234526,0.25912,0.24621
266,ReLU,0.1746,0.230654,0.248,0.234526,0.25912,0.24621
267,ReLU,0.174471,0.230661,0.248,0.234526,0.25912,0.24621
268,ReLU,0.174353,0.230652,0.248,0.234526,0.25912,0.24621
269,ReLU,0.17423,0.230646,0.248,0.234526,0.25912,0.24621
270,ReLU,0.174108,0.230674,0.248,0.234526,0.25912,0.24621
271,ReLU,0.17399,0.230649,0.248,0.234526,0.25912,0.24621
272,ReLU,0.173868,0.230671,0.248,0.234526,0.25912,0.24621
273,ReLU,0.173747,0.230656,0.248,0.234526,0.25912,0.24621
274,ReLU,0.173627,0.23069,0.248,0.234526,0.25912,0.24621
275,ReLU,0.173507,0.230658,0.248,0.234526,0.25912,0.24621
276,ReLU,0.173388,0.230702,0.248,0.233751,0.25912,0.245783
277,ReLU,0.173271,0.230674,0.248,0.233751,0.25912,0.245783
278,ReLU,0.173151,0.23071,0.244,0.230395,0.255894,0.242476
279,ReLU,0.173031,0.230693,0.244,0.231096,0.255894,0.242864
280,ReLU,0.172909,0.230733,0.244,0.230321,0.255894,0.242435
